occurrenceID,recordedBy,eventDate,year,month,day,scientificName,fieldRemarks,island,locationID,materialSampleID,associateMedia,decimalLatitude,decimalLongitude,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,scientificNameAuthorship,taxonRank,nomenclaturalCode,taxonomicStatus,taxonID,reportNumber
bid:hisc:biisc:hipsc:bi:2:SP:40190:v,Sophie Parmelon,2010-01-12,2010,1,12,Rhizophora mangle,In bloom,Big Island,bi,bid:hisc:biisc:hipsc:bi:2:SP:40190,,20.05528747,-154.837712,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,2
bid:hisc:biisc:hipsc:bi:7634:JW:39337,John Wieczorek,2007-09-12,2007,9,12,Bocconia frutescens,,Big Island,bi,,,19.05991692,-155.8682,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7634
bid:hisc:biisc:hipsc:bi:7635:JW:39337,John Wieczorek,2007-09-12,2007,9,12,Bocconia frutescens,,Big Island,bi,,,19.06028333,-155.86815,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7635
bid:hisc:biisc:hipsc:bi:7636:JW:39337,John Wieczorek,2007-09-12,2007,9,12,Bocconia frutescens,,Big Island,bi,,,19.06063054,-155.8641167,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7636
bid:hisc:biisc:hipsc:bi:7637:JW:39337,John Wieczorek,2007-09-12,2007,9,12,Bocconia frutescens,,Big Island,bi,,,19.06080231,-155.8640333,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7637
bid:hisc:biisc:hipsc:bi:7638:JW:39338,John Wieczorek,2007-09-13,2007,9,13,Bocconia frutescens,,Big Island,bi,,,19.06283814,-155.8571833,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7638
bid:hisc:biisc:hipsc:bi:7639:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06291705,-155.472254,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7639
bid:hisc:biisc:hipsc:bi:7640:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06315997,-155.4717022,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7640
bid:hisc:biisc:hipsc:bi:7641:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06331688,-155.4733697,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7641
bid:hisc:biisc:hipsc:bi:7642:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06385485,-155.4741756,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7642
bid:hisc:biisc:hipsc:bi:7643:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06503286,-155.4739929,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7643
bid:hisc:biisc:hipsc:bi:7644:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06533484,-155.4719424,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7644
bid:hisc:biisc:hipsc:bi:7645:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06573566,-155.4731812,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7645
bid:hisc:biisc:hipsc:bi:7646:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.0662,-155.4740092,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7646
bid:hisc:biisc:hipsc:bi:7647:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06645023,-155.4721415,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7647
bid:hisc:biisc:hipsc:bi:7648:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06656667,-155.4730777,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7648
bid:hisc:biisc:hipsc:bi:7649:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06668333,-155.4723904,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7649
bid:hisc:biisc:hipsc:bi:7650:SG:39345,Sharon Grant,2007-09-20,2007,9,20,Cortaderia jubata,,Big Island,bi,,,19.28735,-155.5492018,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,7650
bid:hisc:biisc:hipsc:bi:7651:SG:39345,Sharon Grant,2007-09-20,2007,9,20,Cortaderia jubata,,Big Island,bi,,,19.28748867,-155.549758,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,7651
bid:hisc:biisc:hipsc:bi:7652:SG:39345,Sharon Grant,2007-09-20,2007,9,20,Cortaderia jubata,,Big Island,bi,,,19.2875191,-155.5877715,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,7652
bid:hisc:biisc:hipsc:bi:7653:SG:39345,Sharon Grant,2007-09-20,2007,9,20,Cortaderia jubata,,Big Island,bi,,,19.2876139,-155.5884633,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,7653
bid:hisc:biisc:hipsc:bi:7654:SG:39345,Sharon Grant,2007-09-20,2007,9,20,Cortaderia jubata,,Big Island,bi,,,19.2877683,-155.5937449,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,7654
bid:hisc:biisc:hipsc:bi:7655:SG:39345,Sharon Grant,2007-09-20,2007,9,20,Cortaderia jubata,,Big Island,bi,,,19.28786092,-155.5608484,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,7655
bid:hisc:biisc:hipsc:bi:7656:SG:39345,Sharon Grant,2007-09-20,2007,9,20,Cortaderia jubata,,Big Island,bi,,,19.28791917,-155.5655605,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,7656
bid:hisc:biisc:hipsc:bi:7657:SG:39345,Sharon Grant,2007-09-20,2007,9,20,Cortaderia jubata,,Big Island,bi,,,19.28798333,-155.5694831,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,7657
bid:hisc:biisc:hipsc:bi:7658:JW:39344,John Wieczorek,2007-09-19,2007,9,19,Bocconia frutescens,,Big Island,bi,,,19.06689985,-155.4706904,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7658
bid:hisc:biisc:hipsc:bi:7659:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.06691667,-155.8612592,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7659
bid:hisc:biisc:hipsc:bi:7660:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.06708333,-155.8660663,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7660
bid:hisc:biisc:hipsc:bi:7661:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.06721306,-155.8616708,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7661
bid:hisc:biisc:hipsc:bi:7662:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.06726667,-155.8632291,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7662
bid:hisc:biisc:hipsc:bi:7663:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.06726667,-155.8633044,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7663
bid:hisc:biisc:hipsc:bi:7664:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.0673,-155.864539,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7664
bid:hisc:biisc:hipsc:bi:7665:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.06738333,-155.8612501,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7665
bid:hisc:biisc:hipsc:bi:7666:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.06743333,-155.8624705,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7666
bid:hisc:biisc:hipsc:bi:7667:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.06748333,-155.864871,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7667
bid:hisc:biisc:hipsc:bi:7668:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.06761404,-155.8613161,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7668
bid:hisc:biisc:hipsc:bi:7669:JW:39356,John Wieczorek,2007-10-01,2007,10,1,Bocconia frutescens,,Big Island,bi,,,19.06765412,-155.869654,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7669
bid:hisc:biisc:hipsc:bi:7670:JW:39357,John Wieczorek,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.06788045,-155.47425,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7670
bid:hisc:biisc:hipsc:bi:7671:JW:39357,John Wieczorek,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.06806667,-155.4741667,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7671
bid:hisc:biisc:hipsc:bi:7672:JW:39357,John Wieczorek,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.06831667,-155.4745,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7672
bid:hisc:biisc:hipsc:bi:7673:JW:39357,John Wieczorek,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.06892336,-155.4745833,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7673
bid:hisc:biisc:hipsc:bi:7674:JW:39357,John Wieczorek,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.06902245,-155.4740833,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7674
bid:hisc:biisc:hipsc:bi:7675:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.06918799,-155.4748167,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7675
bid:hisc:biisc:hipsc:bi:7676:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.06942963,-155.4741,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7676
bid:hisc:biisc:hipsc:bi:7677:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.0696966,-155.4747333,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7677
bid:hisc:biisc:hipsc:bi:7678:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.06991208,-155.4747333,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7678
bid:hisc:biisc:hipsc:bi:7679:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.06995013,-155.4768833,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7679
bid:hisc:biisc:hipsc:bi:7680:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.07119266,-155.4762667,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7680
bid:hisc:biisc:hipsc:bi:7681:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.07132996,-155.4741,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7681
bid:hisc:biisc:hipsc:bi:7682:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.07200628,-155.4744833,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7682
bid:hisc:biisc:hipsc:bi:7683:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.07256667,-155.4766,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7683
bid:hisc:biisc:hipsc:bi:7684:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.07325213,-155.4764333,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7684
bid:hisc:biisc:hipsc:bi:7685:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.07417349,-155.4743333,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7685
bid:hisc:biisc:hipsc:bi:7686:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.07479957,-155.4757667,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7686
bid:hisc:biisc:hipsc:bi:7687:DB:39357,David Bloom,2007-10-02,2007,10,2,Bocconia frutescens,,Big Island,bi,,,19.07555,-155.47445,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7687
bid:hisc:biisc:hipsc:bi:7688:DB:39358,David Bloom,2007-10-03,2007,10,3,Bocconia frutescens,,Big Island,bi,,,19.07617026,-155.4750167,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7688
bid:hisc:biisc:hipsc:bi:7689:DB:39358,David Bloom,2007-10-03,2007,10,3,Bocconia frutescens,,Big Island,bi,,,19.07645256,-155.47545,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7689
bid:hisc:biisc:hipsc:bi:7690:DB:39358,David Bloom,2007-10-03,2007,10,3,Bocconia frutescens,,Big Island,bi,,,19.07713905,-155.4749,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7690
bid:hisc:biisc:hipsc:bi:7691:DB:39358,David Bloom,2007-10-03,2007,10,3,Bocconia frutescens,,Big Island,bi,,,19.07717196,-155.4754167,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7691
bid:hisc:biisc:hipsc:bi:7692:DB:39358,David Bloom,2007-10-03,2007,10,3,Bocconia frutescens,,Big Island,bi,,,19.08212183,-155.4749333,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7692
bid:hisc:biisc:hipsc:bi:7693:DB:39358,David Bloom,2007-10-03,2007,10,3,Bocconia frutescens,,Big Island,bi,,,19.09132448,-155.4753,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7693
bid:hisc:biisc:hipsc:bi:7694:DB:39358,David Bloom,2007-10-03,2007,10,3,Bocconia frutescens,,Big Island,bi,,,19.09133085,-155.4771333,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7694
bid:hisc:biisc:hipsc:bi:7695:DB:39358,David Bloom,2007-10-03,2007,10,3,Bocconia frutescens,,Big Island,bi,,,19.09142096,-155.47495,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7695
bid:hisc:biisc:hipsc:bi:7696:DB:39358,David Bloom,2007-10-03,2007,10,3,Bocconia frutescens,,Big Island,bi,,,19.09178322,-155.4769833,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7696
bid:hisc:biisc:hipsc:bi:7697:DB:39358,David Bloom,2007-10-03,2007,10,3,Bocconia frutescens,,Big Island,bi,,,19.0918455,-155.4765,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7697
bid:hisc:biisc:hipsc:bi:7698:DB:39359,David Bloom,2007-10-04,2007,10,4,Bocconia frutescens,,Big Island,bi,,,19.09190535,-155.47565,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7698
bid:hisc:biisc:hipsc:bi:7699:DB:39359,David Bloom,2007-10-04,2007,10,4,Bocconia frutescens,,Big Island,bi,,,19.0931457,-155.4757,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7699
bid:hisc:biisc:hipsc:bi:7700:DB:39359,David Bloom,2007-10-04,2007,10,4,Bocconia frutescens,,Big Island,bi,,,19.0989899,-155.4757,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7700
bid:hisc:biisc:hipsc:bi:7701:DB:39359,David Bloom,2007-10-04,2007,10,4,Bocconia frutescens,,Big Island,bi,,,19.15973333,-155.4755333,Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Papaveraceae | Bocconia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,frutescens,L.,species,ICBN,valid,2888374,7701
